distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,transaction_amount,repeat_retailer,used_chip,used_pin_number,online_order,is_foreign_transaction,transactions_last_24h,Class
40.27,9.63,0.54,177.34,1,0,0,0,1,2,0
0.99,0.99,1.33,76.2,1,0,0,0,0,2,0
29.68,0.29,0.61,91.24,1,0,0,0,0,2,0
15.16,7.35,0.65,80.08,1,1,0,1,0,2,0
14.2,1.67,0.94,177.06,0,0,0,0,1,1,0
16.89,6.61,1.25,27.22,1,1,1,0,0,2,0
13.5,23.14,1.29,122.93,1,1,0,0,0,4,0
20.34,6.59,1.08,67.24,1,0,1,0,0,1,0
22.75,1.37,1.12,148.48,1,1,1,0,0,3,0
27.47,2.91,0.54,94.85,1,1,0,0,0,3,0
15.72,3.77,0.1,40.26,1,0,0,0,0,2,0
3.63,6.35,1.0,51.74,0,1,1,0,0,1,0
2.47,0.27,0.66,122.4,1,1,0,1,0,1,0
10.49,5.81,0.18,49.93,1,0,0,0,0,3,0
53.19,2.9,0.1,171.19,1,1,0,1,0,2,0
3.72,0.39,0.58,53.45,1,0,1,0,1,0,0
22.68,15.21,1.21,71.89,1,0,1,0,0,3,0
16.93,0.72,0.85,84.1,1,1,0,0,0,0,0
12.91,0.9,0.52,24.8,1,1,1,0,0,3,0
15.87,3.47,1.3,37.11,1,0,1,0,1,1,0
2.33,1.1,1.09,73.03,0,1,1,1,1,2,0
10.73,5.76,0.46,60.76,0,0,1,1,0,1,0
7.46,1.14,1.01,68.29,1,1,1,0,0,3,0
19.21,4.62,0.83,55.75,0,1,1,0,0,0,0
0.4,3.01,2.32,107.13,1,1,0,0,0,2,0
25.44,10.48,1.42,201.51,1,0,0,0,0,2,0
12.68,0.09,0.41,100.31,1,1,0,1,1,1,0
40.45,8.06,0.98,57.64,0,0,1,0,0,2,0
6.22,0.86,1.23,190.04,0,1,1,0,0,2,0
28.86,8.95,0.52,56.72,1,1,0,0,0,2,0
2.12,6.49,0.44,50.45,1,1,0,0,1,1,0
15.1,2.58,1.78,53.78,1,1,0,0,0,1,0
24.65,0.51,0.8,37.64,0,0,0,0,0,2,0
7.25,9.81,0.92,28.32,1,1,0,0,0,2,0
25.51,11.31,1.21,178.07,1,1,0,1,0,3,0
2.39,8.72,0.1,55.54,1,1,1,0,0,3,0
0.57,27.9,0.77,36.16,0,1,1,0,0,2,0
8.67,1.77,0.31,47.31,1,0,1,0,0,3,0
5.65,14.73,0.58,87.58,1,1,1,1,0,1,0
34.54,19.55,1.11,2.19,1,0,1,1,0,4,0
1.33,4.64,1.29,31.43,1,1,1,0,0,0,0
1.92,1.67,1.53,224.75,1,1,0,0,0,2,0
39.79,7.48,1.51,257.33,1,1,1,1,0,3,0
6.37,5.88,0.67,81.07,1,1,1,1,0,2,0
12.72,1.28,1.42,17.61,1,0,1,1,0,3,0
2.17,3.39,0.1,233.6,1,0,1,0,1,4,0
31.04,11.05,0.64,61.44,0,1,0,0,0,2,0
8.44,1.42,1.58,110.35,1,1,0,0,0,0,0
0.97,3.55,1.8,14.1,1,0,1,1,0,0,0
33.27,7.57,0.76,33.65,1,0,1,0,0,1,0
2.25,1.71,0.75,65.54,1,1,1,0,1,0,0
4.51,5.42,1.95,92.3,1,0,1,0,0,0,0
2.95,7.11,0.81,49.68,1,1,1,0,0,1,0
0.89,0.89,0.15,105.82,1,1,0,1,0,0,0
44.48,1.81,1.6,39.52,1,1,0,0,0,4,0
0.01,0.62,1.23,127.25,1,1,1,0,0,2,0
16.76,4.24,1.45,69.52,0,1,1,1,0,1,0
4.11,5.45,1.55,322.56,0,0,1,0,0,3,0
18.38,6.23,1.59,40.84,1,0,0,1,0,4,0
1.13,7.9,0.63,63.31,1,0,0,1,0,1,0
14.82,11.09,1.5,183.03,1,0,1,0,0,1,0
16.1,15.04,1.01,95.15,1,0,1,0,1,2,0
57.61,6.25,0.1,46.35,1,0,0,1,0,4,0
4.79,0.47,1.59,37.14,1,1,0,1,0,1,0
15.75,1.35,0.56,134.09,0,1,1,0,1,1,0
4.24,36.7,1.22,160.52,1,0,1,0,0,3,0
11.61,14.34,0.7,85.84,0,0,0,0,0,2,0
14.76,7.11,0.32,53.82,1,1,1,0,0,3,0
37.27,7.57,1.34,53.3,1,1,0,1,0,2,0
22.96,2.13,0.73,60.03,1,1,0,0,0,4,0
0.46,9.26,0.51,63.42,1,1,1,1,0,1,0
13.38,12.37,1.61,186.5,1,0,0,1,0,3,0
90.66,0.3,0.91,26.21,1,1,0,0,0,0,0
5.72,0.37,1.25,59.09,1,1,1,0,0,2,0
4.12,3.58,2.5,83.46,1,1,1,1,0,2,0
4.45,14.15,1.22,49.77,1,1,0,0,0,1,0
14.78,0.34,0.94,134.52,1,1,1,1,0,1,0
0.61,14.61,1.06,136.44,1,1,0,1,0,2,0
28.38,19.92,0.1,111.77,1,0,1,1,1,1,0
7.92,0.05,1.06,24.04,1,1,0,1,1,2,0
9.97,1.55,1.33,153.52,1,0,0,0,1,1,0
8.08,2.19,1.31,78.73,1,0,1,1,0,2,0
21.0,9.99,1.03,21.45,1,1,0,0,1,3,0
35.76,0.54,0.42,144.95,1,1,0,0,0,3,0
7.61,0.4,0.1,23.71,1,1,0,1,0,1,0
3.43,0.76,1.09,164.71,1,1,1,0,0,5,0
12.85,1.28,0.86,182.73,1,1,1,0,0,3,0
0.8,3.8,0.89,56.34,0,0,0,1,0,2,0
31.77,2.72,1.18,32.95,0,0,0,0,0,2,0
7.47,15.64,0.47,32.73,0,0,0,0,0,2,0
2.88,4.63,1.75,57.99,1,0,1,0,0,0,0
7.97,3.05,0.44,51.44,1,1,1,0,0,2,0
0.67,4.53,1.29,219.77,1,1,1,0,0,3,0
0.5,3.53,1.17,41.52,1,1,1,0,0,2,0
1.26,10.39,1.05,83.55,0,1,1,0,0,1,0
2.04,0.23,2.41,40.98,0,1,1,0,0,1,0
11.99,19.56,0.59,98.23,1,1,1,0,0,0,0
35.54,0.06,1.63,32.54,1,1,0,1,0,0,0
2.06,4.23,0.62,35.34,0,1,0,1,0,4,0
16.68,1.33,0.65,50.98,1,0,0,1,1,2,0
5.59,0.6,1.12,53.57,1,1,0,1,0,1,0
8.37,5.08,0.46,136.01,1,0,1,0,0,4,0
13.25,6.3,1.04,71.52,1,1,0,1,0,5,0
17.48,3.05,1.72,78.31,1,0,1,0,0,3,0
0.36,0.29,1.22,59.51,1,0,1,0,0,4,0
11.96,0.3,1.29,36.89,0,0,0,0,0,2,0
10.49,21.75,1.14,116.67,1,1,1,1,0,3,0
92.73,2.61,0.44,66.7,1,1,0,0,0,3,0
24.79,1.25,0.1,144.97,0,0,0,0,0,2,0
9.92,2.05,1.12,71.83,0,1,1,1,0,0,0
2.16,0.93,0.55,165.95,1,1,0,1,0,3,0
13.07,6.75,0.1,78.45,1,0,1,0,0,2,0
4.51,3.0,0.9,105.25,1,0,0,1,0,2,0
2.38,4.37,0.35,49.3,0,0,1,1,0,1,0
11.75,2.19,1.22,58.12,1,1,1,0,0,4,0
29.2,12.91,1.17,34.24,1,1,0,0,0,1,0
6.11,0.74,0.73,40.45,1,1,0,1,0,1,0
14.55,3.46,1.33,62.9,1,1,1,1,1,1,0
0.89,9.33,0.62,48.71,1,1,0,1,0,3,0
0.0,2.26,0.69,68.31,1,1,0,1,1,4,0
7.46,2.57,0.42,40.77,1,0,0,0,0,0,0
8.4,11.57,1.58,65.04,1,0,0,1,0,2,0
8.68,0.44,1.1,92.31,1,0,1,1,0,3,0
13.07,3.47,0.71,189.51,0,0,1,1,0,1,0
27.75,0.45,1.65,220.6,1,1,0,0,0,2,0
6.25,2.3,0.78,109.28,1,1,0,1,0,2,0
29.3,1.86,0.69,65.49,1,0,1,0,1,3,0
12.21,18.07,1.85,264.74,1,1,1,1,0,1,0
8.46,7.38,0.88,54.56,1,0,0,1,0,1,0
19.03,3.05,1.02,139.75,1,1,1,0,0,0,0
1.37,0.25,1.42,123.25,1,1,0,1,0,5,0
10.94,3.06,1.64,66.77,1,1,1,1,0,0,0
8.65,1.46,0.96,175.49,0,1,0,1,0,2,0
4.96,12.38,0.61,71.23,1,1,1,0,1,4,0
12.52,5.64,0.5,42.71,0,0,1,0,0,2,0
16.04,2.22,0.81,37.33,1,0,1,0,0,1,0
72.07,0.38,0.95,208.13,1,1,0,0,0,1,0
20.77,8.29,0.2,250.24,0,1,0,0,1,1,1
71.09,2.67,1.02,85.3,1,0,1,0,0,3,0
6.37,3.59,0.32,62.59,1,1,1,1,0,1,0
24.13,2.19,2.22,143.88,1,1,1,1,0,0,0
6.52,15.36,0.27,188.41,1,1,0,0,1,1,0
2.52,0.7,1.84,290.78,1,1,0,0,0,3,0
24.83,4.04,1.03,53.52,1,1,1,0,0,0,0
7.28,2.83,0.92,100.35,1,0,1,0,0,1,0
17.3,0.4,1.36,220.34,1,1,1,0,0,4,0
4.16,2.66,1.44,86.89,1,1,1,1,0,1,0
10.25,1.19,1.07,76.86,1,1,1,0,0,3,0
19.92,11.39,0.74,130.42,1,1,0,1,0,1,0
19.78,1.49,1.26,87.44,1,1,1,1,0,3,0
30.85,3.25,0.9,70.97,1,1,0,0,0,0,0
5.05,2.19,1.59,17.19,1,1,1,1,1,3,0
0.95,7.64,1.17,75.4,1,1,1,0,0,2,0
12.22,13.75,0.49,53.55,1,0,1,0,0,2,0
5.45,2.37,1.08,35.53,1,0,1,0,0,4,0
35.52,0.43,1.39,47.09,1,1,1,0,1,1,0
7.9,14.57,0.72,144.27,1,0,1,1,0,2,0
1.32,2.83,0.39,130.39,1,0,0,0,0,3,0
2.09,0.81,0.91,90.31,1,1,0,1,0,4,0
9.82,1.83,0.92,77.8,1,1,0,1,0,3,0
4.83,3.23,1.35,67.42,1,0,1,0,0,1,0
1.54,2.67,1.75,256.48,1,1,1,0,1,2,0
0.48,0.14,1.47,273.21,1,1,1,0,0,4,0
10.57,1.6,1.11,276.71,1,1,0,0,0,3,0
1.17,0.57,1.1,103.67,1,0,0,1,0,4,0
11.87,2.5,0.33,47.84,1,1,0,1,0,2,0
3.0,6.8,1.05,223.85,1,1,1,1,0,2,0
9.03,2.34,0.66,88.02,1,1,1,1,0,2,0
30.16,4.26,0.84,137.58,0,0,1,0,0,3,0
6.54,0.34,1.0,84.73,1,1,1,1,0,1,0
8.7,1.6,1.2,68.77,1,0,1,0,0,1,0
7.57,10.11,0.55,116.35,1,0,1,1,1,1,0
33.89,12.3,1.17,135.49,1,0,0,0,0,1,0
13.41,2.79,1.7,119.26,1,1,0,1,0,1,0
31.0,0.17,0.98,85.06,1,0,1,0,0,2,0
4.16,5.62,1.32,116.91,0,0,1,1,0,2,0
19.31,2.26,0.58,33.04,1,1,0,0,0,3,0
27.16,2.39,2.15,80.26,1,1,1,0,0,4,0
16.1,1.45,1.48,9.48,1,1,1,0,0,0,0
0.22,2.89,1.3,105.24,1,0,0,0,0,1,0
4.29,3.15,1.35,46.69,1,1,1,0,1,4,0
7.74,1.04,1.06,66.18,1,1,0,0,0,4,0
11.65,1.57,1.14,26.9,0,1,1,0,0,3,0
7.59,2.71,1.53,41.46,1,1,0,1,1,2,0
2.68,4.5,1.23,30.27,1,1,1,0,0,2,0
13.88,2.11,0.88,47.35,0,1,0,1,0,2,0
4.48,1.36,0.62,52.58,1,1,0,1,0,1,0
2.17,2.47,0.5,46.35,1,0,1,1,0,2,0
8.8,10.55,1.49,82.25,1,1,1,0,0,2,0
3.31,13.41,1.06,160.59,1,1,0,0,0,5,0
26.6,5.75,0.67,57.95,0,1,0,0,0,1,0
26.02,0.51,0.6,73.76,1,1,0,1,1,1,0
17.76,0.2,1.33,209.98,1,0,1,0,0,2,0
19.54,6.92,1.31,54.08,1,0,1,1,0,3,0
19.75,12.01,0.99,54.31,1,1,1,0,0,4,0
6.01,13.52,0.63,312.75,1,1,1,0,0,0,0
2.71,3.2,0.1,49.2,0,1,0,1,0,3,0
61.59,3.3,1.15,136.19,0,1,0,0,0,1,0
13.57,4.35,0.73,116.48,1,1,0,0,0,2,0
11.79,2.16,0.17,28.86,1,1,0,0,0,2,0
7.54,1.06,1.23,38.74,1,0,0,0,0,4,0
51.52,9.98,0.9,148.46,1,1,0,1,1,1,0
4.81,3.45,1.63,0.61,1,1,1,1,0,1,0
17.48,12.63,1.33,33.84,1,1,0,0,0,3,0
6.89,8.68,1.2,220.03,0,1,1,0,0,3,0
14.75,0.08,1.6,56.59,1,1,1,1,0,2,0
17.58,2.57,1.24,85.49,1,0,1,0,0,4,0
49.42,2.7,1.3,70.66,1,1,1,0,1,2,0
71.21,7.78,1.61,124.31,1,1,1,0,0,5,0
0.6,0.17,0.1,66.18,1,1,0,1,0,4,0
12.73,2.06,1.06,101.66,1,1,0,1,0,1,0
33.78,2.1,1.35,84.39,1,1,1,0,0,2,0
18.9,0.62,0.1,38.56,1,1,0,1,0,4,0
31.39,1.32,0.98,105.03,1,1,1,1,1,3,0
1.37,0.14,0.93,54.54,1,0,1,0,0,3,0
44.26,3.93,0.86,57.8,1,1,0,0,0,0,0
23.6,5.51,2.17,86.49,0,1,1,1,0,1,0
13.84,0.55,1.2,120.97,1,1,1,0,0,3,0
0.88,0.66,0.52,35.76,1,1,0,0,0,2,0
11.56,0.25,1.68,105.33,1,0,1,1,0,4,0
29.33,1.36,1.47,144.67,1,1,1,1,0,2,0
25.24,6.58,1.2,74.75,0,1,1,0,0,1,0
1.5,2.62,1.15,74.51,1,1,1,0,1,1,0
9.07,0.79,1.75,74.88,1,1,0,0,0,2,0
1.06,1.6,1.77,41.84,0,1,1,0,0,2,0
24.14,0.78,1.49,331.12,1,1,0,0,0,2,0
14.06,10.33,0.85,99.65,1,0,1,1,0,4,0
24.17,1.89,1.2,17.21,1,1,1,0,0,3,0
19.33,23.36,1.55,79.28,1,1,0,0,0,3,0
28.11,0.34,0.72,59.18,1,1,1,0,0,1,0
0.06,2.96,0.87,75.99,1,0,1,0,0,1,0
41.11,0.85,0.64,92.04,1,1,1,1,0,3,0
15.84,0.39,0.68,86.39,1,1,1,1,0,3,0
2.12,0.82,0.81,30.91,1,0,1,0,0,2,0
9.45,3.33,1.43,260.63,1,0,0,0,0,1,0
16.74,0.68,0.45,101.98,1,1,1,0,0,2,0
24.58,3.49,0.68,164.02,1,1,1,1,1,2,0
6.16,7.73,0.62,184.65,1,0,0,1,0,3,0
5.85,10.33,1.19,128.1,1,1,1,0,0,3,0
16.09,18.4,0.1,129.61,1,1,0,0,0,1,0
40.86,10.19,1.82,81.74,1,0,0,0,0,0,0
26.21,0.02,1.5,50.05,1,1,0,0,0,0,0
18.81,4.23,0.27,145.16,1,1,1,0,0,2,0
4.08,1.57,0.54,180.4,1,1,1,0,0,3,0
4.86,9.54,0.99,51.9,1,1,1,1,0,3,0
13.3,1.19,1.36,33.18,1,1,0,0,0,1,0
11.42,5.1,1.88,352.94,0,0,1,1,1,3,1
16.53,2.95,0.93,16.56,1,1,1,0,0,3,0
16.8,2.97,0.75,60.74,0,1,0,1,0,1,0
7.4,0.96,1.0,125.31,1,1,1,1,0,2,0
12.53,3.53,1.12,18.85,1,0,1,0,1,1,0
3.69,1.29,0.67,91.23,0,0,1,0,0,6,0
20.85,2.45,1.04,363.22,1,1,1,1,0,0,0
0.07,1.07,1.33,64.86,1,1,0,0,0,3,0
0.15,0.57,0.85,122.17,1,0,0,0,0,1,0
2.57,13.81,0.91,108.11,1,0,0,1,0,3,0
0.98,1.86,0.5,79.41,1,1,0,0,1,2,0
21.5,2.72,1.22,260.04,1,1,0,1,0,2,0
25.94,8.98,2.43,24.3,1,1,1,1,0,3,0
7.75,0.54,0.83,62.67,1,0,0,0,0,1,0
0.56,14.15,0.28,76.4,1,0,0,0,1,3,0
23.68,4.39,1.45,97.54,1,0,0,1,0,1,0
53.64,12.54,0.1,76.12,0,0,1,0,0,3,0
43.76,0.9,1.31,59.15,1,1,1,0,1,1,0
25.55,11.39,0.65,143.81,0,0,0,0,0,2,0
5.06,7.76,1.44,22.17,1,0,1,1,0,1,0
9.2,1.29,2.0,107.42,1,0,0,1,0,5,0
7.11,3.17,1.0,69.91,1,1,0,1,0,1,0
7.57,3.6,0.82,194.4,1,1,1,0,0,1,0
1.54,13.48,1.23,110.0,1,1,1,1,0,2,0
5.1,9.37,0.6,129.17,1,0,1,0,0,4,0
24.43,8.86,0.21,35.95,1,1,1,1,0,1,0
19.89,1.96,0.27,137.19,1,1,0,0,0,2,0
20.25,0.19,1.73,75.61,1,0,1,0,0,6,0
5.12,11.27,1.6,77.87,1,0,1,1,0,1,0
5.57,3.39,0.96,74.33,1,1,1,0,1,1,0
23.06,0.03,1.24,125.42,0,0,0,1,0,2,0
1.04,1.58,1.16,172.96,1,1,1,0,0,5,0
24.92,6.75,0.85,95.65,1,0,1,1,0,0,0
5.11,4.33,2.23,163.51,0,1,1,0,1,2,0
11.76,0.25,0.88,123.48,1,0,1,0,0,3,0
0.23,4.88,1.48,174.96,1,1,1,0,0,3,0
2.85,3.29,0.94,32.64,1,1,1,0,0,2,0
1.15,0.91,1.04,99.19,1,0,1,1,0,4,0
9.35,3.58,0.75,45.66,1,1,0,0,0,1,0
0.72,2.81,1.85,4.19,1,0,1,0,0,2,0
12.51,7.26,1.68,171.36,1,1,0,1,0,1,0
38.04,1.4,0.83,86.77,1,0,1,0,0,5,0
6.26,8.91,1.0,110.8,0,1,0,0,0,3,0
8.93,9.73,0.54,151.9,1,1,1,0,0,1,0
55.14,5.43,2.87,177.85,0,1,1,0,0,4,1
0.8,0.09,1.23,46.36,1,1,1,0,0,2,0
1.66,9.57,0.39,169.71,1,1,1,1,0,1,0
8.39,0.06,0.92,102.79,1,1,0,0,0,3,0
6.45,3.7,0.64,59.5,1,0,0,0,0,6,0
33.65,1.61,1.07,38.69,1,1,0,1,0,1,0
5.23,1.1,0.9,42.37,1,0,1,0,0,3,0
31.84,1.06,0.89,42.17,1,0,0,1,0,4,0
6.65,3.86,1.44,187.14,1,0,0,0,0,1,0
8.4,1.56,0.97,12.76,1,0,0,0,0,3,0
8.67,3.76,0.59,151.37,1,1,1,0,0,3,0
8.67,17.55,1.08,31.45,0,1,1,1,0,5,0
115.85,7.7,1.0,181.35,0,1,1,0,0,1,0
13.8,0.9,1.07,70.31,0,0,0,1,0,2,0
10.27,2.01,0.77,6.08,0,0,1,1,0,2,0
17.24,0.45,0.66,35.78,1,1,0,0,1,2,0
43.9,26.09,1.9,198.51,0,1,0,0,0,2,1
3.04,13.65,0.67,10.43,1,1,1,0,0,1,0
4.22,1.41,0.95,38.64,0,1,1,0,0,1,0
17.07,0.19,0.89,47.42,1,1,0,0,0,5,0
27.24,4.73,0.91,40.33,1,1,1,1,0,3,0
30.43,0.55,2.25,68.72,0,1,0,0,0,4,0
15.01,0.5,0.66,99.15,1,0,1,0,0,1,0
28.9,0.28,0.53,161.95,0,1,1,0,0,2,0
1.39,3.59,0.86,56.4,1,0,1,0,0,2,0
17.29,0.2,0.34,95.16,0,1,1,0,0,1,0
11.83,3.16,1.22,103.01,1,0,1,0,0,1,0
23.22,8.15,1.65,107.98,1,0,1,0,0,1,0
38.79,5.44,0.49,64.81,1,1,0,1,0,4,0
1.6,10.46,0.66,78.29,1,1,1,1,1,4,0
25.48,0.07,0.92,56.21,0,1,0,0,1,0,0
0.7,0.37,1.72,20.57,1,0,1,1,0,2,0
3.19,0.38,1.16,73.6,0,0,1,0,0,1,0
9.99,1.42,1.56,134.22,1,0,1,0,0,4,0
46.74,16.88,0.71,40.92,1,1,0,1,0,3,0
13.49,9.04,1.1,233.79,1,0,0,0,0,2,0
15.82,5.26,1.32,152.26,1,1,1,1,0,2,0
33.04,4.35,0.48,158.38,1,1,0,0,0,2,0
0.29,2.64,1.02,48.91,1,1,1,1,0,6,0
15.02,16.14,0.41,83.46,1,1,1,0,1,2,0
13.21,2.29,1.75,7.55,1,0,1,1,0,3,0
31.02,0.25,1.05,138.94,1,0,0,1,1,1,0
42.71,2.53,0.98,295.88,0,1,0,1,1,4,1
56.7,19.93,1.64,157.09,1,1,0,0,0,5,0
34.93,20.36,0.75,106.69,1,1,1,0,0,2,0
1.8,0.35,1.23,29.61,1,0,0,0,0,5,0
2.83,5.65,0.78,70.54,1,0,0,0,0,1,0
7.37,12.17,1.32,69.5,1,1,1,0,0,2,0
16.97,1.53,0.42,36.32,0,1,1,1,1,4,0
23.96,6.67,0.8,110.37,0,0,1,0,0,1,0
1.67,0.39,0.9,101.01,1,1,0,0,0,2,0
19.72,8.26,1.22,56.66,0,0,1,0,1,4,0
2.26,5.09,0.29,117.8,1,0,1,0,0,5,0
6.38,2.88,2.03,76.17,1,1,0,0,1,5,0
40.87,3.56,1.51,10.03,1,1,0,1,0,3,0
28.37,1.05,0.96,95.2,1,0,1,0,0,3,0
13.4,3.75,0.52,40.56,1,1,0,0,0,2,0
10.97,12.01,0.64,73.36,1,1,1,0,1,1,0
0.56,5.72,0.46,169.53,1,0,0,0,0,2,0
0.71,16.58,0.83,104.67,1,1,0,1,0,2,0
69.86,2.02,1.8,42.06,1,1,1,0,0,1,0
21.11,1.96,0.83,75.11,0,1,1,0,0,1,0
3.99,1.25,1.07,182.37,1,1,0,0,0,2,0
1.23,12.84,0.77,81.72,1,1,1,0,0,2,0
21.99,2.32,0.76,42.96,1,1,0,1,0,2,0
1.63,1.82,0.54,14.1,1,0,0,0,0,1,0
21.42,0.72,0.96,98.43,1,1,1,1,0,0,0
5.68,4.97,1.79,64.28,1,0,0,0,0,1,0
16.85,1.06,0.87,93.36,1,1,1,0,0,3,0
16.16,7.65,1.33,36.33,1,0,1,0,1,1,0
5.6,14.76,1.55,31.72,1,0,0,1,0,3,0
4.05,3.13,0.91,101.69,1,1,0,0,0,1,0
8.05,2.37,0.93,61.19,0,1,1,0,0,2,0
7.46,3.18,0.82,70.2,1,1,1,0,0,3,0
3.8,6.2,1.27,52.79,1,1,1,1,0,4,0
10.71,2.25,0.51,8.67,1,1,1,0,0,2,0
43.13,0.52,1.32,24.89,1,1,1,0,1,2,0
22.94,1.24,1.3,41.27,1,0,0,1,0,3,0
6.06,6.5,0.41,87.67,1,1,0,0,0,1,0
0.35,1.4,0.85,76.58,1,1,0,0,0,0,0
14.04,3.73,0.93,201.11,1,1,0,0,0,0,0
11.5,2.03,1.71,85.92,1,0,1,0,0,4,0
0.54,2.14,0.1,81.22,1,0,1,1,0,2,0
8.16,1.98,1.09,123.94,1,1,1,0,1,3,0
0.18,4.36,1.08,90.03,1,1,1,0,0,1,0
9.64,5.75,0.66,75.68,1,1,1,0,0,7,0
4.06,1.19,1.6,75.84,0,1,1,1,0,0,0
9.32,2.24,1.2,103.34,1,0,0,0,0,3,0
52.55,9.62,1.3,122.65,1,1,1,1,0,5,0
0.93,4.81,0.83,124.83,0,1,0,0,0,2,0
61.63,0.84,0.29,85.19,1,0,0,0,0,5,0
0.32,3.03,1.32,115.5,1,0,1,0,0,3,0
12.72,0.61,0.58,98.41,0,0,1,0,0,3,0
8.61,2.21,1.24,102.73,0,1,1,0,0,1,0
31.49,1.4,0.46,31.91,1,1,0,0,1,1,0
11.79,1.53,0.95,47.34,1,1,0,0,0,3,0
14.04,3.82,0.44,44.51,1,0,1,0,0,1,0
35.48,5.02,0.57,112.94,1,1,1,0,0,2,0
51.1,2.96,0.66,212.81,1,1,1,0,0,0,0
15.18,3.31,0.6,74.55,1,0,1,1,0,4,0
12.43,5.2,1.49,61.97,1,1,1,0,0,1,0
3.64,9.05,1.39,210.03,0,0,0,0,0,4,0
0.25,11.41,1.16,106.39,1,0,1,0,0,2,0
21.13,1.15,1.27,56.45,0,0,1,1,0,2,0
64.46,8.99,2.88,161.32,0,0,0,1,1,4,1
29.73,0.6,1.46,57.97,1,1,0,1,0,4,0
4.88,28.02,3.05,434.25,0,0,0,1,0,3,1
3.99,0.27,1.01,113.49,1,0,0,0,0,1,0
9.85,11.27,0.51,97.5,1,1,1,1,0,3,0
13.57,5.04,0.43,36.44,1,0,0,0,0,1,0
24.55,1.49,1.23,76.97,1,1,0,0,0,4,0
14.62,1.45,0.67,52.61,1,0,1,0,0,2,0
7.38,4.91,0.1,93.35,0,0,1,1,0,1,0
30.45,4.5,1.19,131.93,1,0,1,1,0,2,0
15.72,9.97,1.39,112.53,0,1,0,1,0,6,0
11.63,2.7,0.6,176.49,1,1,1,1,0,0,0
33.16,4.03,0.85,74.32,1,0,1,1,0,1,0
2.39,6.65,0.77,117.78,0,0,1,0,0,1,0
24.41,13.62,0.88,146.36,1,1,0,1,0,1,0
9.98,0.42,0.5,118.05,1,0,0,0,0,2,0
9.5,5.96,0.5,106.68,0,0,1,1,0,4,0
10.08,5.6,1.0,184.94,1,1,1,1,0,3,0
13.71,1.15,1.26,237.86,1,1,1,1,1,3,0
17.85,3.32,1.08,64.25,0,1,0,0,0,2,0
4.41,2.07,0.61,113.35,1,1,0,0,0,4,0
24.91,1.82,0.78,80.07,0,1,0,1,0,2,0
20.3,4.28,1.33,122.99,0,1,0,1,1,5,0
6.72,2.68,0.7,149.14,1,1,0,1,0,0,0
0.88,1.33,0.34,89.27,1,1,0,1,0,2,0
16.26,1.65,1.13,15.05,1,0,0,1,0,1,0
1.55,1.02,1.7,338.43,0,1,1,0,0,2,0
16.81,3.11,1.55,87.99,1,1,0,0,0,5,0
25.74,1.7,0.83,53.52,1,0,1,0,1,2,0
1.86,1.51,0.89,53.11,1,1,1,0,0,2,0
2.89,0.81,0.98,39.72,1,0,0,0,0,1,0
33.82,2.64,0.25,42.88,1,1,1,1,1,3,0
4.84,2.02,1.55,151.39,0,1,0,0,0,4,0
4.51,27.37,1.15,143.65,1,1,1,1,0,1,0
16.77,10.54,0.73,40.68,1,0,1,0,0,1,0
33.88,2.37,0.58,49.78,1,0,1,0,0,2,0
11.44,6.66,0.32,61.51,1,1,1,0,0,4,0
10.95,27.0,0.3,90.9,1,1,1,0,0,3,0
15.53,8.52,0.72,45.61,1,1,0,1,0,2,0
18.82,6.34,0.96,82.8,1,1,1,1,1,3,0
8.37,1.77,0.1,15.34,1,1,1,0,0,6,0
84.13,0.4,1.14,73.24,1,0,1,0,0,1,0
1.25,9.62,1.29,21.87,1,1,1,0,0,2,0
59.56,9.16,0.89,19.02,1,0,1,0,0,1,0
1.61,6.98,1.13,251.61,1,0,1,1,0,4,0
25.49,6.51,2.3,130.33,1,0,1,1,0,2,0
16.9,0.98,1.41,73.87,1,1,0,0,0,5,0
9.19,6.52,0.52,90.08,1,0,0,0,1,1,0
29.47,9.57,2.18,26.49,0,0,1,0,0,4,0
15.79,12.02,0.69,71.99,1,0,0,0,0,2,0
0.93,5.57,1.31,39.89,1,1,0,0,0,6,0
0.79,8.18,1.19,56.04,1,1,1,1,0,1,0
13.46,1.86,0.81,14.96,1,1,1,1,0,3,0
19.6,3.98,1.04,13.46,0,1,1,0,0,3,0
26.34,1.21,0.48,40.0,1,0,1,1,0,0,0
20.09,2.48,0.36,82.07,0,1,0,0,0,2,0
10.63,4.2,0.73,116.3,1,1,0,0,0,2,0
10.91,5.15,1.39,261.0,1,0,0,0,0,0,0
22.27,7.76,0.82,70.15,1,1,0,1,0,1,0
4.13,2.64,1.01,103.15,1,0,1,1,0,2,0
25.07,6.28,1.06,35.41,1,1,1,1,0,1,0
2.55,14.37,0.82,136.89,1,1,0,1,0,2,0
33.69,9.72,0.77,26.82,1,0,1,1,1,3,0
14.81,0.7,1.84,37.45,1,1,0,0,0,2,0
6.13,9.37,0.95,134.7,0,1,1,0,0,3,0
0.8,0.26,1.69,230.3,1,1,1,0,0,2,0
7.5,12.18,0.65,265.42,1,1,0,1,0,4,0
16.7,4.11,1.57,31.19,1,0,1,0,0,1,0
10.29,6.35,1.36,100.6,1,0,1,1,0,1,0
